aqsid,param,dur,year,rows,source_file
483550029,45204,7,2025,44,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45207,7,2016,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45207,7,2017,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45207,7,2018,59,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45207,7,2019,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45207,7,2020,51,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45207,7,2021,57,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45207,7,2022,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45207,7,2023,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45207,7,2024,61,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45207,7,2025,44,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45208,7,2016,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45208,7,2017,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45208,7,2018,59,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45208,7,2019,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45208,7,2020,51,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45208,7,2021,57,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45208,7,2022,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45208,7,2023,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45208,7,2024,61,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45208,7,2025,44,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45209,7,2016,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45209,7,2017,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45209,7,2018,59,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45209,7,2019,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45209,7,2020,51,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45209,7,2021,57,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45209,7,2022,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45209,7,2023,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45209,7,2024,61,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45209,7,2025,44,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45210,7,2016,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45210,7,2017,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45210,7,2018,59,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45210,7,2019,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45210,7,2020,51,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45210,7,2021,57,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45210,7,2022,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45210,7,2023,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45210,7,2024,61,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45210,7,2025,44,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45211,7,2016,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45211,7,2017,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45211,7,2018,59,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45211,7,2019,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45211,7,2020,51,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45211,7,2021,57,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45211,7,2022,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45211,7,2023,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45211,7,2024,61,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45211,7,2025,44,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45212,7,2016,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45212,7,2017,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45212,7,2018,59,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45212,7,2019,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45212,7,2020,51,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45212,7,2021,57,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45212,7,2022,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45212,7,2023,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45212,7,2024,61,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45212,7,2025,44,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45213,7,2016,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45213,7,2017,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45213,7,2018,59,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45213,7,2019,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45213,7,2020,51,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45213,7,2021,57,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45213,7,2022,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45213,7,2023,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45213,7,2024,61,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45213,7,2025,44,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45218,7,2016,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45218,7,2017,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45218,7,2018,59,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45218,7,2019,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45218,7,2020,51,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45218,7,2021,57,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45218,7,2022,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45218,7,2023,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45218,7,2024,61,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45218,7,2025,44,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45219,7,2016,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45219,7,2017,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45219,7,2018,59,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45219,7,2019,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45219,7,2020,51,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45219,7,2021,57,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45219,7,2022,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45219,7,2023,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45219,7,2024,61,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45219,7,2025,44,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45220,7,2016,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45220,7,2017,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45220,7,2018,59,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45220,7,2019,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45220,7,2020,51,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45220,7,2021,57,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45220,7,2022,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45220,7,2023,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45220,7,2024,61,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45220,7,2025,44,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45225,7,2016,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45225,7,2017,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45225,7,2018,59,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45225,7,2019,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45225,7,2020,51,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45225,7,2021,57,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45225,7,2022,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45225,7,2023,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45225,7,2024,61,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45225,7,2025,44,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45801,7,2016,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45801,7,2017,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45801,7,2018,59,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45801,7,2019,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45801,7,2020,51,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45801,7,2021,57,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45801,7,2022,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45801,7,2023,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45801,7,2024,61,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45801,7,2025,44,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
